ocean_distance_km,community_dissimilarity
399.7888886054555,0.8947368421052632
398.37467504308245,0.6266666666666667
509.44574285494724,1
509.0315292925741,1
509.0315292925741,1
510.0315292925741,1
509.0315292925741,1
508.44574285494724,0.9365079365079365
508.44574285494724,0.927710843373494
508.44574285494724,0.9036144578313253
509.44574285494724,1
509.44574285494724,0.9775280898876404
574.788888605454,1
574.788888605454,1
574.788888605454,0.9672131147540983
573.788888605454,0.9885057471264368
573.788888605454,0.9626168224299065
670.2640687119227,1
670.2640687119227,1
671.6782822742958,1
671.2640687119227,1
670.2640687119227,1
663.2935059634457,1
663.2935059634457,1
664.2935059634457,1
664.7077195258187,1
665.7077195258187,1
690.2935059634452,1
690.2935059634452,1
690.2935059634452,1
690.2935059634452,1
690.7077195258182,1
724.6711395993616,1
724.6711395993616,1
724.6711395993616,1
724.6711395993616,1
701.1858582251231,1
701.1858582251231,1
701.1858582251231,1
695.5706345359733,0.9595959595959596
695.5706345359733,0.9421052631578948
695.5706345359733,0.9336099585062241
695.5706345359733,0.9622641509433962
695.5706345359733,0.9867549668874173
560.4406922210618,1
560.4406922210618,1
560.0264786586887,1
560.0264786586887,1
560.0264786586887,1
544.0975464705546,1
545.0975464705546,1
545.0975464705546,1
544.0975464705546,1
544.0975464705546,1
467.67113959936313,1
467.67113959936313,1
467.67113959936313,1
467.67113959936313,1
468.67113959936313,1
401.9137802864833,1
403.15642097360256,1
403.5706345359756,1
405.1564209736025,1
403.32799384885635,1
237.53405460951805,1
237.11984104714497,1
236.11984104714497,1
235.70562748477187,1
235.70562748477187,1
1.4142135623730951,0.3372093023255814
1,0.3167701863354037
132.33809511662434,0.975
133.33809511662434,0.9645232815964523
133.33809511662434,0.9617834394904459
133.75230867899745,0.9613733905579399
134.75230867899745,0.9665271966527197
141.16652224137056,0.9743589743589743
139.75230867899745,0.9662162162162162
139.75230867899745,0.9735973597359736
139.75230867899745,0.9711191335740073
141.16652224137056,0.9673202614379085
278.3086578651014,1
278.3086578651014,0.9814814814814815
278.3086578651014,0.9847328244274809
278.3086578651014,0.9851851851851852
278.3086578651014,0.9796954314720813
277.30865786510145,1
277.30865786510145,1
278.3086578651014,1
278.72287142747456,1
278.72287142747456,1
282.1370849898475,1
282.1370849898475,1
281.13708498984755,1
281.13708498984755,1
281.13708498984755,0.9710144927536232
400.9604614807094,0.8811881188118812
399.9604614807094,0.7222222222222222
398.9604614807094,0.86
398.37467504308245,0.9381443298969072
396.9604614807094,0.7217391304347827
508.03152929257413,1
507.617315730201,1
507.617315730201,1
508.617315730201,0.9888268156424581
507.617315730201,1
507.03152929257413,0.8864628820960698
507.03152929257413,0.9512195121951219
507.03152929257413,0.8823529411764706
508.03152929257413,1
508.03152929257413,0.9844961240310077
573.374675043081,1
573.374675043081,1
573.374675043081,0.9577464788732394
