sample_1,sample_2,community_distance,ocean_distance_km,east_or_west_1,habitat_1,east_or_west_2,habitat_2,metric
S87,S73,0.9705127163130445,583.1564209736011,west,mangrove,east,coral,unifrac
S88,S73,0.974699486416249,583.5706345359744,west,mangrove,east,coral,unifrac
S89,S73,0.9657507296924519,583.5706345359744,west,mangrove,east,coral,unifrac
S90,S73,0.9618411692428339,583.5706345359744,west,mangrove,east,coral,unifrac
S91,S73,0.9808798961990984,599.4995667241086,west,seagrass,east,coral,unifrac
S92,S73,0.9751407192414867,598.4995667241086,west,seagrass,east,coral,unifrac
S93,S73,0.9645161470833186,598.4995667241086,west,seagrass,east,coral,unifrac
S94,S73,0.9482995414313458,599.4995667241086,west,seagrass,east,coral,unifrac
S95,S73,0.9735532144724494,599.4995667241086,west,seagrass,east,coral,unifrac
S96,S73,0.9758719275393476,675.9259735953004,west,mangrove,east,coral,unifrac
S97,S73,0.9786369758160933,675.9259735953004,west,mangrove,east,coral,unifrac
S98,S73,0.9786560937890144,675.9259735953004,west,mangrove,east,coral,unifrac
S99,S73,0.9849048858860013,675.9259735953004,west,mangrove,east,coral,unifrac
S100,S73,0.9823161441060106,674.9259735953004,west,mangrove,east,coral,unifrac
S101,S73,0.9312330049665706,741.6833329081805,west,coral,east,coral,unifrac
S102,S73,0.8879092490858921,740.4406922210613,west,coral,east,coral,unifrac
S103,S73,0.886005499502328,740.0264786586882,west,coral,east,coral,unifrac
S104,S73,0.9303408942818763,738.4406922210613,west,coral,east,coral,unifrac
S105,S73,0.9392802882805502,740.2691193458074,west,coral,east,coral,unifrac
S106,S73,0.97144708453447,906.0630585851469,west,mangrove,east,coral,unifrac
S107,S73,0.9631832499625824,906.47727214752,west,mangrove,east,coral,unifrac
S108,S73,0.966944632458668,907.47727214752,west,mangrove,east,coral,unifrac
S109,S73,0.957837351712148,907.891485709893,west,mangrove,east,coral,unifrac
S110,S73,0.9644901008234207,907.891485709893,west,mangrove,east,coral,unifrac
S75,S74,0.4897654485008936,0,east,coral,east,coral,unifrac
S77,S74,0.6085583441552059,23.48528137423856,east,coral,east,coral,unifrac
S78,S74,0.7487173213356617,23.48528137423856,east,coral,east,coral,unifrac
S80,S74,0.8027836539825021,23.48528137423856,east,coral,east,coral,unifrac
S81,S74,0.9050267223971155,34.89949493661165,east,mangrove,east,coral,unifrac
S82,S74,0.9329637494883487,34.89949493661165,east,mangrove,east,coral,unifrac
S83,S74,0.9149940370633075,34.89949493661165,east,mangrove,east,coral,unifrac
S84,S74,0.917027832936803,34.89949493661165,east,mangrove,east,coral,unifrac
S85,S74,0.8986570081977532,34.89949493661165,east,mangrove,east,coral,unifrac
S86,S74,0.9556521892120754,583.1564209736011,west,mangrove,east,coral,unifrac
S87,S74,0.9413826442927294,583.1564209736011,west,mangrove,east,coral,unifrac
S88,S74,0.959375240627294,583.5706345359744,west,mangrove,east,coral,unifrac
S89,S74,0.9350202405000513,583.5706345359744,west,mangrove,east,coral,unifrac
S90,S74,0.95320235677867,583.5706345359744,west,mangrove,east,coral,unifrac
S91,S74,0.9393970512550339,599.4995667241086,west,seagrass,east,coral,unifrac
S92,S74,0.9224494970127584,598.4995667241086,west,seagrass,east,coral,unifrac
S93,S74,0.9198718722032041,598.4995667241086,west,seagrass,east,coral,unifrac
S94,S74,0.8918435405553735,599.4995667241086,west,seagrass,east,coral,unifrac
S95,S74,0.9071953216877562,599.4995667241086,west,seagrass,east,coral,unifrac
S96,S74,0.9587856389003192,675.9259735953004,west,mangrove,east,coral,unifrac
S97,S74,0.9241120091403333,675.9259735953004,west,mangrove,east,coral,unifrac
S98,S74,0.934080296140645,675.9259735953004,west,mangrove,east,coral,unifrac
S99,S74,0.928239730200503,675.9259735953004,west,mangrove,east,coral,unifrac
S100,S74,0.9267322800191151,674.9259735953004,west,mangrove,east,coral,unifrac
S101,S74,0.8408608664968537,741.6833329081805,west,coral,east,coral,unifrac
S102,S74,0.8555961552620198,740.4406922210613,west,coral,east,coral,unifrac
S103,S74,0.8754270388086118,740.0264786586882,west,coral,east,coral,unifrac
S104,S74,0.8131547946109521,738.4406922210613,west,coral,east,coral,unifrac
S105,S74,0.7088809398084572,740.2691193458074,west,coral,east,coral,unifrac
S106,S74,0.9101210759153021,906.0630585851469,west,mangrove,east,coral,unifrac
S107,S74,0.9267257392247652,906.47727214752,west,mangrove,east,coral,unifrac
S108,S74,0.9341978375974337,907.47727214752,west,mangrove,east,coral,unifrac
S109,S74,0.876733396715163,907.891485709893,west,mangrove,east,coral,unifrac
S110,S74,0.9325955457861741,907.891485709893,west,mangrove,east,coral,unifrac
S77,S75,0.5531650327930199,23.48528137423856,east,coral,east,coral,unifrac
S78,S75,0.6732434385873044,23.48528137423856,east,coral,east,coral,unifrac
S80,S75,0.5611565010026217,23.48528137423856,east,coral,east,coral,unifrac
S81,S75,0.9053338080639708,34.89949493661165,east,mangrove,east,coral,unifrac
S82,S75,0.9335117177763067,34.89949493661165,east,mangrove,east,coral,unifrac
S83,S75,0.9157668829116923,34.89949493661165,east,mangrove,east,coral,unifrac
S84,S75,0.917080474546233,34.89949493661165,east,mangrove,east,coral,unifrac
S85,S75,0.8989397428430682,34.89949493661165,east,mangrove,east,coral,unifrac
S86,S75,0.9167922885428418,583.1564209736011,west,mangrove,east,coral,unifrac
S87,S75,0.9504632376506258,583.1564209736011,west,mangrove,east,coral,unifrac
S88,S75,0.9566665968933823,583.5706345359744,west,mangrove,east,coral,unifrac
S89,S75,0.9430791872640956,583.5706345359744,west,mangrove,east,coral,unifrac
S90,S75,0.949433824663355,583.5706345359744,west,mangrove,east,coral,unifrac
S91,S75,0.908695864814893,599.4995667241086,west,seagrass,east,coral,unifrac
S92,S75,0.882751783620573,598.4995667241086,west,seagrass,east,coral,unifrac
S93,S75,0.8757942918340496,598.4995667241086,west,seagrass,east,coral,unifrac
S94,S75,0.9110059437108502,599.4995667241086,west,seagrass,east,coral,unifrac
S95,S75,0.8755486077365805,599.4995667241086,west,seagrass,east,coral,unifrac
S96,S75,0.9554412334965394,675.9259735953004,west,mangrove,east,coral,unifrac
S97,S75,0.9409124351213842,675.9259735953004,west,mangrove,east,coral,unifrac
S98,S75,0.9476394169858332,675.9259735953004,west,mangrove,east,coral,unifrac
S99,S75,0.9394992366888579,675.9259735953004,west,mangrove,east,coral,unifrac
S100,S75,0.9397412341973633,674.9259735953004,west,mangrove,east,coral,unifrac
S101,S75,0.8365741827764435,741.6833329081805,west,coral,east,coral,unifrac
S102,S75,0.8837816159142489,740.4406922210613,west,coral,east,coral,unifrac
S103,S75,0.9019043668090041,740.0264786586882,west,coral,east,coral,unifrac
S104,S75,0.8371676187822273,738.4406922210613,west,coral,east,coral,unifrac
S105,S75,0.7844310107992808,740.2691193458074,west,coral,east,coral,unifrac
S106,S75,0.9217868888682275,906.0630585851469,west,mangrove,east,coral,unifrac
S107,S75,0.9401865822329428,906.47727214752,west,mangrove,east,coral,unifrac
S108,S75,0.9459277744926684,907.47727214752,west,mangrove,east,coral,unifrac
S109,S75,0.8901792832480123,907.891485709893,west,mangrove,east,coral,unifrac
S110,S75,0.941969054671651,907.891485709893,west,mangrove,east,coral,unifrac
S78,S77,0.5053794527564129,0,east,coral,east,coral,unifrac
S80,S77,0.5950885649069851,0,east,coral,east,coral,unifrac
S81,S77,0.8305100968529207,17.55634918610405,east,mangrove,east,coral,unifrac
S82,S77,0.8787732035950997,17.55634918610405,east,mangrove,east,coral,unifrac
S83,S77,0.8542414510075678,17.55634918610405,east,mangrove,east,coral,unifrac
S84,S77,0.8460456104612835,17.55634918610405,east,mangrove,east,coral,unifrac
S85,S77,0.8147619954540333,17.55634918610405,east,mangrove,east,coral,unifrac
S86,S77,0.8136600711806073,597.8549057834357,west,mangrove,east,coral,unifrac
S87,S77,0.8506728963012753,597.8549057834357,west,mangrove,east,coral,unifrac
S88,S77,0.9040074384461553,598.2691193458089,west,mangrove,east,coral,unifrac
S89,S77,0.8897418530597951,598.2691193458089,west,mangrove,east,coral,unifrac
S90,S77,0.8996719056745316,598.2691193458089,west,mangrove,east,coral,unifrac
S91,S77,0.8460077443794283,614.1980515339432,west,seagrass,east,coral,unifrac
S92,S77,0.796514145658826,613.1980515339432,west,seagrass,east,coral,unifrac
S93,S77,0.7709623155405914,613.1980515339432,west,seagrass,east,coral,unifrac
S94,S77,0.8014667933059576,614.1980515339432,west,seagrass,east,coral,unifrac
S95,S77,0.7878942415075791,614.1980515339432,west,seagrass,east,coral,unifrac
S96,S77,0.9121285845995104,690.624458405135,west,mangrove,east,coral,unifrac
S97,S77,0.8999100494116933,690.624458405135,west,mangrove,east,coral,unifrac
S98,S77,0.9131031349790154,690.624458405135,west,mangrove,east,coral,unifrac
S99,S77,0.9080641302459211,690.624458405135,west,mangrove,east,coral,unifrac
S100,S77,0.8939856286500218,689.624458405135,west,mangrove,east,coral,unifrac
S101,S77,0.8012221697477676,756.3818177180151,west,coral,east,coral,unifrac
S102,S77,0.7451182758478515,755.1391770308958,west,coral,east,coral,unifrac
S103,S77,0.7346701719267715,754.7249634685228,west,coral,east,coral,unifrac
S104,S77,0.7736789969906809,753.1391770308958,west,coral,east,coral,unifrac
S105,S77,0.7367294016694673,754.967604155642,west,coral,east,coral,unifrac
S106,S77,0.8652466730653271,920.7615433949815,west,mangrove,east,coral,unifrac
S107,S77,0.8039281857157777,921.1757569573545,west,mangrove,east,coral,unifrac
S108,S77,0.8237212403438083,922.1757569573545,west,mangrove,east,coral,unifrac
S109,S77,0.8090549502986228,922.5899705197276,west,mangrove,east,coral,unifrac
S110,S77,0.8263189756005428,922.5899705197276,west,mangrove,east,coral,unifrac
S80,S78,0.7113455756684484,0,east,coral,east,coral,unifrac
S81,S78,0.7622220904336076,17.55634918610405,east,mangrove,east,coral,unifrac
S82,S78,0.833905468906792,17.55634918610405,east,mangrove,east,coral,unifrac
S83,S78,0.7941435683043795,17.55634918610405,east,mangrove,east,coral,unifrac
S84,S78,0.7897658689629306,17.55634918610405,east,mangrove,east,coral,unifrac
S85,S78,0.8171263368696808,17.55634918610405,east,mangrove,east,coral,unifrac
S86,S78,0.7595472160318817,597.8549057834357,west,mangrove,east,coral,unifrac
S87,S78,0.7986170788742595,597.8549057834357,west,mangrove,east,coral,unifrac
S88,S78,0.8997491653151176,598.2691193458089,west,mangrove,east,coral,unifrac
S89,S78,0.8794923426184738,598.2691193458089,west,mangrove,east,coral,unifrac
S90,S78,0.9025641551395807,598.2691193458089,west,mangrove,east,coral,unifrac
S91,S78,0.7439009581918897,614.1980515339432,west,seagrass,east,coral,unifrac
S92,S78,0.6978671229206733,613.1980515339432,west,seagrass,east,coral,unifrac
S93,S78,0.7416560002460544,613.1980515339432,west,seagrass,east,coral,unifrac
S94,S78,0.7397988567007057,614.1980515339432,west,seagrass,east,coral,unifrac
S95,S78,0.7758425560991618,614.1980515339432,west,seagrass,east,coral,unifrac
S96,S78,0.8611161808379142,690.624458405135,west,mangrove,east,coral,unifrac
S97,S78,0.821581625289212,690.624458405135,west,mangrove,east,coral,unifrac
S98,S78,0.8617782690069425,690.624458405135,west,mangrove,east,coral,unifrac
S99,S78,0.8467154763333214,690.624458405135,west,mangrove,east,coral,unifrac
S100,S78,0.8488567848628917,689.624458405135,west,mangrove,east,coral,unifrac
S101,S78,0.8329366819645841,756.3818177180151,west,coral,east,coral,unifrac
S102,S78,0.8339668347145864,755.1391770308958,west,coral,east,coral,unifrac
S103,S78,0.8154492551370667,754.7249634685228,west,coral,east,coral,unifrac
S104,S78,0.816209053636071,753.1391770308958,west,coral,east,coral,unifrac
S105,S78,0.6921973999135299,754.967604155642,west,coral,east,coral,unifrac
S106,S78,0.7547758734923325,920.7615433949815,west,mangrove,east,coral,unifrac
S107,S78,0.7761946798347057,921.1757569573545,west,mangrove,east,coral,unifrac
S108,S78,0.8246670578938756,922.1757569573545,west,mangrove,east,coral,unifrac
S109,S78,0.7423579292227712,922.5899705197276,west,mangrove,east,coral,unifrac
S110,S78,0.7893999311134111,922.5899705197276,west,mangrove,east,coral,unifrac
S81,S80,0.9245738838815512,17.55634918610405,east,mangrove,east,coral,unifrac
S82,S80,0.946135041007465,17.55634918610405,east,mangrove,east,coral,unifrac
S83,S80,0.931605008497558,17.55634918610405,east,mangrove,east,coral,unifrac
S84,S80,0.9340405454395738,17.55634918610405,east,mangrove,east,coral,unifrac
S85,S80,0.9207967906366821,17.55634918610405,east,mangrove,east,coral,unifrac
S86,S80,0.8789699550042085,597.8549057834357,west,mangrove,east,coral,unifrac
S87,S80,0.9213506430982022,597.8549057834357,west,mangrove,east,coral,unifrac
S88,S80,0.9434321891252524,598.2691193458089,west,mangrove,east,coral,unifrac
S89,S80,0.9281851554504968,598.2691193458089,west,mangrove,east,coral,unifrac
S90,S80,0.9204593485409029,598.2691193458089,west,mangrove,east,coral,unifrac
S91,S80,0.9094744528626597,614.1980515339432,west,seagrass,east,coral,unifrac
S92,S80,0.8823724190696697,613.1980515339432,west,seagrass,east,coral,unifrac
S93,S80,0.8474308556779085,613.1980515339432,west,seagrass,east,coral,unifrac
S94,S80,0.8699337646279415,614.1980515339432,west,seagrass,east,coral,unifrac
S95,S80,0.8747339091362265,614.1980515339432,west,seagrass,east,coral,unifrac
S96,S80,0.9400455450393136,690.624458405135,west,mangrove,east,coral,unifrac
S97,S80,0.9466172255247691,690.624458405135,west,mangrove,east,coral,unifrac
S98,S80,0.9525200498227929,690.624458405135,west,mangrove,east,coral,unifrac
S99,S80,0.9617918326116035,690.624458405135,west,mangrove,east,coral,unifrac
S100,S80,0.9554771587443935,689.624458405135,west,mangrove,east,coral,unifrac
S101,S80,0.8294250628670916,756.3818177180151,west,coral,east,coral,unifrac
S102,S80,0.7436881324759316,755.1391770308958,west,coral,east,coral,unifrac
S103,S80,0.7383346611429895,754.7249634685228,west,coral,east,coral,unifrac
S104,S80,0.8302069334410064,753.1391770308958,west,coral,east,coral,unifrac
S105,S80,0.850613781823318,754.967604155642,west,coral,east,coral,unifrac
S106,S80,0.9241603188654856,920.7615433949815,west,mangrove,east,coral,unifrac
S107,S80,0.9031617248465755,921.1757569573545,west,mangrove,east,coral,unifrac
S108,S80,0.9139720459912077,922.1757569573545,west,mangrove,east,coral,unifrac
S109,S80,0.890883668931699,922.5899705197276,west,mangrove,east,coral,unifrac
S110,S80,0.906934085718058,922.5899705197276,west,mangrove,east,coral,unifrac
S82,S81,0.4137182556236755,0,east,mangrove,east,mangrove,unifrac
S83,S81,0.36740163014743393,0,east,mangrove,east,mangrove,unifrac
S84,S81,0.34860353149618617,0,east,mangrove,east,mangrove,unifrac
S85,S81,0.3492211957515647,0,east,mangrove,east,mangrove,unifrac
S86,S81,0.7167905855932993,589.4112549695394,west,mangrove,east,mangrove,unifrac
S87,S81,0.761265773268587,589.4112549695394,west,mangrove,east,mangrove,unifrac
S88,S81,0.7778608318348494,589.8254685319126,west,mangrove,east,mangrove,unifrac
S89,S81,0.8121881627633988,589.8254685319126,west,mangrove,east,mangrove,unifrac
S90,S81,0.8381993988112391,589.8254685319126,west,mangrove,east,mangrove,unifrac
S91,S81,0.6392596531345902,605.754400720047,west,seagrass,east,mangrove,unifrac
S92,S81,0.6621846372802774,604.754400720047,west,seagrass,east,mangrove,unifrac
S93,S81,0.7368534179169017,604.754400720047,west,seagrass,east,mangrove,unifrac
S94,S81,0.830579408666504,605.754400720047,west,seagrass,east,mangrove,unifrac
S95,S81,0.7047398680705148,605.754400720047,west,seagrass,east,mangrove,unifrac
S96,S81,0.7370548950101075,682.1808075912387,west,mangrove,east,mangrove,unifrac
S97,S81,0.6784621360598149,682.1808075912387,west,mangrove,east,mangrove,unifrac
S98,S81,0.6761226785911298,682.1808075912387,west,mangrove,east,mangrove,unifrac
S99,S81,0.6733285396493338,682.1808075912387,west,mangrove,east,mangrove,unifrac
S100,S81,0.6832190139255199,681.1808075912387,west,mangrove,east,mangrove,unifrac
S101,S81,0.8904594708240762,747.9381669041188,west,coral,east,mangrove,unifrac
S102,S81,0.9054707300713919,746.6955262169996,west,coral,east,mangrove,unifrac
S103,S81,0.9265410972592703,746.2813126546265,west,coral,east,mangrove,unifrac
S104,S81,0.8771955835312364,744.6955262169996,west,coral,east,mangrove,unifrac
S105,S81,0.8479322331857098,746.5239533417458,west,coral,east,mangrove,unifrac
S106,S81,0.7168636109657293,912.3178925810852,west,mangrove,east,mangrove,unifrac
S107,S81,0.750473475627527,912.7321061434583,west,mangrove,east,mangrove,unifrac
S108,S81,0.7804556569457239,913.7321061434583,west,mangrove,east,mangrove,unifrac
S109,S81,0.8079684386075108,914.1463197058314,west,mangrove,east,mangrove,unifrac
S110,S81,0.7956090665981378,914.1463197058314,west,mangrove,east,mangrove,unifrac
S83,S82,0.33247710419667,0,east,mangrove,east,mangrove,unifrac
S84,S82,0.34943011615201436,0,east,mangrove,east,mangrove,unifrac
S85,S82,0.49815248336404955,0,east,mangrove,east,mangrove,unifrac
S86,S82,0.7696752634820578,589.4112549695394,west,mangrove,east,mangrove,unifrac
S87,S82,0.8004769163846978,589.4112549695394,west,mangrove,east,mangrove,unifrac
S88,S82,0.7982606974600626,589.8254685319126,west,mangrove,east,mangrove,unifrac
S89,S82,0.8465648939829817,589.8254685319126,west,mangrove,east,mangrove,unifrac
S90,S82,0.8800803584429783,589.8254685319126,west,mangrove,east,mangrove,unifrac
S91,S82,0.7013936446442455,605.754400720047,west,seagrass,east,mangrove,unifrac
S92,S82,0.7386468402935268,604.754400720047,west,seagrass,east,mangrove,unifrac
S93,S82,0.8060909352228202,604.754400720047,west,seagrass,east,mangrove,unifrac
S94,S82,0.8719673820235684,605.754400720047,west,seagrass,east,mangrove,unifrac
S95,S82,0.7613697777448016,605.754400720047,west,seagrass,east,mangrove,unifrac
S96,S82,0.7714357327168191,682.1808075912387,west,mangrove,east,mangrove,unifrac
S97,S82,0.7339527425680644,682.1808075912387,west,mangrove,east,mangrove,unifrac
S98,S82,0.7204486566191147,682.1808075912387,west,mangrove,east,mangrove,unifrac
S99,S82,0.6933886587194148,682.1808075912387,west,mangrove,east,mangrove,unifrac
